f1_id,f2_id,f1_name,f2_name,weight_class,f1_knockdowns,f2_knockdowns,f1_sig_strike_atts,f1_sig_strikes,f2_sig_strike_atts,f2_sig_strikes,f1_tot_strike_atts,f1_tot_strikes,f2_tot_strike_atts,f2_tot_strikes,f1_takedown_atts,f1_takedowns,f2_takedown_atts,f2_takedowns,f1_submissions,f2_submissions,f1_reversals,f2_reversals,f1_ctrl_time,f2_ctrl_time,f1_head_strike_atts,f1_head_strikes,f2_head_strike_atts,f2_head_strikes,f1_body_strike_atts,f1_body_strikes,f2_body_strike_atts,f2_body_strikes,f1_leg_strike_atts,f1_leg_strikes,f2_leg_strike_atts,f2_leg_strikes,f1_dist_strike_atts,f1_dist_strikes,f2_dist_strike_atts,f2_dist_strikes,f1_clinch_atts,f1_clinchs,f2_clinch_atts,f2_clinchs,f1_ground_atts,f1_grounds,f2_ground_atts,f2_grounds,result,fights_url,event_url
2783,2421,Alex Oliveira,Yancy Medeiros,Welterweight,2,2,161,93,151,75,164,96,155,78,5,2,1,1,0,0,0,1,185,67,117,61,127,56,41,29,17,13,3,3,7,6,127,69,119,51,31,23,19,13,3,1,13,11,2421,http://www.ufcstats.com/fight-details/54c5284c1b792912,http://www.ufcstats.com/event-details/9e30f69cc0869301
3794,1956,David Teymur,Drakkar Klose,Lightweight,0,0,137,52,100,39,164,71,118,55,3,1,7,2,0,0,0,0,49,16,81,16,82,22,31,14,15,15,25,22,3,2,132,47,88,32,4,4,11,6,1,1,1,1,3794,http://www.ufcstats.com/fight-details/676320a61f800f10,http://www.ufcstats.com/event-details/9e30f69cc0869301
1627,3097,Sabah Homasi,Abdul Razak Alhassan,Welterweight,0,1,60,39,61,27,62,41,70,34,2,0,3,1,0,0,0,0,11,137,42,23,55,22,14,12,2,2,4,4,4,3,33,16,48,18,22,18,13,9,5,5,0,0,3097,http://www.ufcstats.com/fight-details/6aea6d3e6944999c,http://www.ufcstats.com/event-details/9e30f69cc0869301
1616,60,Max Holloway,Jose Aldo,Featherweight,0,0,397,174,163,87,406,181,165,89,0,0,1,0,0,0,0,0,47,2,349,135,133,65,45,36,21,13,3,3,9,9,356,144,159,84,18,16,4,3,23,14,0,0,1616,http://www.ufcstats.com/fight-details/21f7fc538ea646e8,http://www.ufcstats.com/event-details/9e30f69cc0869301
1579,603,Felice Herrig,Cortney Casey,Strawweight,0,0,262,76,233,91,268,82,234,92,2,1,0,0,0,0,0,1,95,7,219,47,208,68,16,11,4,3,27,18,21,20,260,75,229,90,1,1,3,1,1,0,1,0,1579,http://www.ufcstats.com/fight-details/1a502852b706f674,http://www.ufcstats.com/event-details/9e30f69cc0869301
2924,4038,Tecia Pennington,Michelle Waterson-Gomez,Strawweight,0,0,173,95,138,56,238,154,148,66,2,1,3,2,0,0,0,1,237,270,143,72,106,29,28,21,28,25,2,2,4,2,124,55,111,34,31,23,23,19,18,17,4,3,2924,http://www.ufcstats.com/fight-details/ea674e0285fb77f5,http://www.ufcstats.com/event-details/9e30f69cc0869301
4096,780,Justin Willis,Allen Crowder,Heavyweight,1,0,44,22,38,15,47,25,41,17,0,0,0,0,0,0,0,0,2,0,43,21,29,6,1,1,1,1,0,0,8,8,25,14,31,13,17,6,7,2,2,2,0,0,4096,http://www.ufcstats.com/fight-details/40d9b5b47acf260b,http://www.ufcstats.com/event-details/9e30f69cc0869301
1938,3125,Jeremy Kimball,Dominick Reyes,Heavyweight,0,0,6,4,28,16,6,4,42,27,4,1,1,1,0,1,0,0,60,127,6,4,25,13,0,0,2,2,0,0,1,1,4,2,5,3,1,1,0,0,1,1,23,13,3125,http://www.ufcstats.com/fight-details/a3b7cbdb6d2607f4,http://www.ufcstats.com/event-details/9e30f69cc0869301
727,2251,Amanda Cooper,Angela Magana,Strawweight,0,0,60,40,31,12,184,131,38,17,3,1,1,0,1,0,0,0,480,0,54,34,19,3,6,6,8,6,0,0,4,3,19,4,29,10,3,2,1,1,38,34,1,1,727,http://www.ufcstats.com/fight-details/6c25f8fd66f16d7e,http://www.ufcstats.com/event-details/9e30f69cc0869301
2822,2694,Alistair Overeem,Francis Ngannou,Heavyweight,0,1,4,1,14,6,4,1,20,11,1,0,0,0,0,0,0,0,0,63,4,1,12,4,0,0,0,0,0,0,2,2,4,1,10,2,0,0,3,3,0,0,1,1,2694,http://www.ufcstats.com/fight-details/4712708adb1507aa,http://www.ufcstats.com/event-details/9e30f69cc0869301
105,1239,Eddie Alvarez,Justin Gaethje,Lightweight,1,0,356,155,237,122,366,162,240,124,2,1,1,0,0,0,0,0,20,6,299,113,180,69,49,36,17,16,8,6,40,37,325,128,218,106,28,24,16,15,3,3,3,1,105,http://www.ufcstats.com/fight-details/23e5acd1549b538a,http://www.ufcstats.com/event-details/9e30f69cc0869301
2780,1116,Charles Oliveira,Paul Felder,Lightweight,0,0,13,6,46,31,20,12,52,37,3,2,0,0,2,0,1,0,172,291,8,3,40,26,1,0,5,4,4,3,1,1,5,3,4,1,2,1,4,4,6,2,38,26,1116,http://www.ufcstats.com/fight-details/c83487136636e9bf,http://www.ufcstats.com/event-details/9e30f69cc0869301
623,2963,Henry Cejudo,Sergio Pettis,Flyweight,0,0,83,36,98,25,148,85,112,38,5,3,1,0,0,0,0,0,575,0,61,18,91,19,13,10,4,3,9,8,3,3,56,16,93,23,3,3,1,1,24,17,4,1,623,http://www.ufcstats.com/fight-details/cc2809e10315a6b5,http://www.ufcstats.com/event-details/9e30f69cc0869301
1629,2621,Barb Honchak,Lauren Murphy,Flyweight,0,0,236,71,197,59,241,75,222,77,0,0,2,2,2,0,0,0,21,208,216,55,184,49,5,3,4,2,15,13,9,8,236,71,197,59,0,0,0,0,0,0,0,0,2621,http://www.ufcstats.com/fight-details/dd0c8e9880c6fa24,http://www.ufcstats.com/event-details/30e8b4505f5ccf92
1292,2814,Karine Gevorgyan,Rachael Ostovich,Flyweight,0,0,10,2,13,3,10,2,15,5,2,0,1,1,0,1,0,0,22,36,10,2,10,1,0,0,0,0,0,0,3,2,10,2,13,3,0,0,0,0,0,0,0,0,2814,http://www.ufcstats.com/fight-details/8b79a80f775d9f03,http://www.ufcstats.com/event-details/30e8b4505f5ccf92
3636,2431,Eric Spicely,Gerald Meerschaert,Middleweight,0,1,31,17,85,36,81,59,95,45,5,1,0,0,1,0,0,1,220,22,28,15,77,30,3,2,8,6,0,0,0,0,24,11,82,33,1,1,1,1,6,5,2,2,2431,http://www.ufcstats.com/fight-details/52db9c816eb99800,http://www.ufcstats.com/event-details/30e8b4505f5ccf92
3330,1743,Andrew Sanchez,Ryan Janes,Middleweight,2,0,183,96,267,159,200,113,312,200,7,3,0,0,0,0,0,0,127,14,173,90,226,121,10,6,35,32,0,0,6,6,160,80,232,131,14,9,35,28,9,7,0,0,1743,http://www.ufcstats.com/fight-details/b40bed83fc062380,http://www.ufcstats.com/event-details/30e8b4505f5ccf92
3190,4073,Gillian Robertson,Emily Whitmire,Flyweight,0,0,6,2,15,9,8,4,20,13,1,1,0,0,1,0,0,1,49,33,6,2,13,7,0,0,0,0,0,0,2,2,6,2,12,6,0,0,2,2,0,0,1,1,3190,http://www.ufcstats.com/fight-details/1eccf793b54b84f8,http://www.ufcstats.com/event-details/30e8b4505f5ccf92
2543,2525,Nicco Montano,Roxanne Modafferi,Flyweight,0,0,456,186,403,132,524,242,433,154,6,3,9,2,1,1,1,0,371,185,397,138,373,112,23,13,21,12,36,35,9,8,422,161,391,123,18,10,10,7,16,15,2,2,2543,http://www.ufcstats.com/fight-details/2f1f16c86a8cc6e2,http://www.ufcstats.com/event-details/30e8b4505f5ccf92
293,932,Ariel Beck,Shana Dobson,Flyweight,0,1,102,35,95,34,102,35,97,36,0,0,0,0,0,0,0,0,9,0,52,8,70,19,37,16,16,9,13,11,9,6,100,34,92,31,2,1,3,3,0,0,0,0,932,http://www.ufcstats.com/fight-details/f0e0effb1b2de6ae,http://www.ufcstats.com/event-details/30e8b4505f5ccf92
2754,4027,Sean O'Malley,Terrion Ware,Bantamweight,0,0,252,141,288,88,255,142,296,96,6,3,2,0,0,0,0,0,27,69,224,119,241,59,26,20,27,17,2,2,20,12,241,131,271,83,7,6,17,5,4,4,0,0,2754,http://www.ufcstats.com/fight-details/c11b2cbe2460db0c,http://www.ufcstats.com/event-details/30e8b4505f5ccf92
317,1099,DeAnna Bennett,Melinda Fabian,Flyweight,0,1,81,47,117,49,117,82,175,102,11,0,0,0,1,0,0,0,590,24,54,25,98,34,21,16,16,12,6,6,3,3,57,27,91,32,23,19,24,17,1,1,2,0,d,http://www.ufcstats.com/fight-details/c4785ee94698e532,http://www.ufcstats.com/event-details/30e8b4505f5ccf92
3613,1778,Joe Soto,Brett Johns,Bantamweight,0,0,0,0,9,1,0,0,9,1,1,0,0,0,0,1,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,1778,http://www.ufcstats.com/fight-details/37835a0f9bbb4d4e,http://www.ufcstats.com/event-details/30e8b4505f5ccf92
2306,860,Christina Marks,Montana De La Rosa,Flyweight,0,0,17,10,17,6,24,17,19,8,1,1,0,0,0,1,0,0,41,25,13,6,13,3,2,2,3,2,2,2,1,1,12,7,10,3,4,3,7,3,1,0,0,0,860,http://www.ufcstats.com/fight-details/f9830f1c23ac92d0,http://www.ufcstats.com/event-details/30e8b4505f5ccf92
3469,7,Chase Sherman,Shamil Abdurakhimov,Heavyweight,0,1,13,5,10,6,13,5,10,6,0,0,0,0,0,0,0,0,0,1,12,4,8,5,0,0,2,1,1,1,0,0,13,5,10,6,0,0,0,0,0,0,0,0,7,http://www.ufcstats.com/fight-details/4d5c3ddc740b89ca,http://www.ufcstats.com/event-details/e7bc606d269896aa
803,4149,Kailin Curran,Yan Xiaonan,Strawweight,0,0,134,52,211,96,233,139,222,106,6,2,0,0,0,0,0,0,463,3,110,33,191,80,16,12,7,5,8,7,13,11,106,34,183,76,17,13,24,18,11,5,4,2,4149,http://www.ufcstats.com/fight-details/47628ab025f19796,http://www.ufcstats.com/event-details/e7bc606d269896aa
4131,1005,Wulijiburen,Rolando Dy,Featherweight,0,1,60,17,99,26,81,37,109,35,11,4,1,0,0,0,0,1,203,119,51,11,71,11,6,3,19,10,3,3,9,5,56,14,86,16,4,3,6,5,0,0,7,5,1005,http://www.ufcstats.com/fight-details/903feee04bc91c59,http://www.ufcstats.com/event-details/e7bc606d269896aa
192,1657,Cyril Asker,Hu Yaozong,Heavyweight,0,0,35,20,18,8,119,91,22,11,4,4,0,0,1,1,0,0,370,14,33,19,15,6,2,1,0,0,0,0,3,2,17,3,14,5,2,1,2,1,16,16,2,2,192,http://www.ufcstats.com/fight-details/34c39a5a5917e0ec,http://www.ufcstats.com/event-details/e7bc606d269896aa
2259,2554,Zabit Magomedsharipov,Sheymon Moraes,Featherweight,0,0,70,34,31,18,101,60,38,23,15,11,0,0,1,0,1,0,592,8,57,28,17,7,6,1,9,7,7,5,5,4,37,14,30,17,0,0,0,0,33,20,1,1,2259,http://www.ufcstats.com/fight-details/4ba97e13df33388b,http://www.ufcstats.com/event-details/e7bc606d269896aa
3596,2662,Song Kenan,Bobby Nash,Welterweight,1,0,14,14,3,1,15,15,3,1,0,0,0,0,0,0,0,0,6,0,13,13,2,0,1,1,1,1,0,0,0,0,2,2,3,1,0,0,0,0,12,12,0,0,3596,http://www.ufcstats.com/fight-details/43ae6a9daa51ed93,http://www.ufcstats.com/event-details/e7bc606d269896aa
2133,2819,Li Jingliang,Zak Ottow,Welterweight,1,0,50,26,17,5,51,27,17,5,0,0,0,0,0,0,0,0,13,0,38,15,12,2,1,1,2,0,11,10,3,3,37,17,17,5,0,0,0,0,13,9,0,0,2133,http://www.ufcstats.com/fight-details/52bae6f01ea9f926,http://www.ufcstats.com/event-details/e7bc606d269896aa
3309,1268,Muslim Salikhov,Alex Garcia,Welterweight,0,0,27,10,24,6,27,10,39,21,0,0,7,3,0,1,0,0,0,188,16,4,24,6,8,3,0,0,3,3,0,0,27,10,20,4,0,0,1,0,0,0,3,2,1268,http://www.ufcstats.com/fight-details/9f428684f3db247f,http://www.ufcstats.com/event-details/e7bc606d269896aa
3597,1862,Song Yadong,Bharat Kandare,Featherweight,1,0,29,8,30,3,30,9,30,3,0,0,1,0,1,0,0,0,8,0,23,6,22,1,3,1,0,0,3,1,8,2,27,7,30,3,0,0,0,0,2,1,0,0,3597,http://www.ufcstats.com/fight-details/c8609059d2d87724,http://www.ufcstats.com/event-details/e7bc606d269896aa
1436,531,Wang Guan,Alex Caceres,Featherweight,1,0,164,71,123,49,169,75,124,49,3,0,0,0,0,0,0,0,24,22,106,30,91,22,20,11,24,21,38,30,8,6,149,61,115,43,3,2,8,6,12,8,0,0,1436,http://www.ufcstats.com/fight-details/62eaf9f2436bef25,http://www.ufcstats.com/event-details/e7bc606d269896aa
352,1279,Michael Bisping,Kelvin Gastelum,Middleweight,0,1,24,7,27,14,24,7,27,14,0,0,0,0,0,0,0,0,0,7,22,5,19,7,1,1,6,5,1,1,2,2,24,7,20,9,0,0,1,1,0,0,6,4,1279,http://www.ufcstats.com/fight-details/32ad75f6c8ca7e9f,http://www.ufcstats.com/event-details/e7bc606d269896aa
4130,2374,Wu Yanan,Gina Mazany,Bantamweight,0,0,51,22,65,38,72,41,255,202,2,1,7,5,0,0,0,0,238,492,30,7,46,23,15,12,14,11,6,3,5,4,34,9,33,13,16,12,23,17,1,1,9,8,2374,http://www.ufcstats.com/fight-details/e5fbb99bc3907516,http://www.ufcstats.com/event-details/e7bc606d269896aa
2360,3944,Jake Matthews,Bojan Velickovic,Welterweight,0,0,34,20,48,24,69,50,163,113,11,4,1,1,0,1,1,2,427,278,31,18,41,20,2,1,4,2,1,1,3,2,25,11,28,9,1,1,13,9,8,8,7,6,2360,http://www.ufcstats.com/fight-details/344bfe9c1ff511bb,http://www.ufcstats.com/event-details/caced97768818230
469,541,Damien Brown,Frank Camacho,Lightweight,0,0,251,104,299,154,263,115,360,212,7,2,5,1,1,0,0,1,132,138,213,72,277,137,25,19,22,17,13,13,0,0,244,99,271,130,6,4,27,23,1,1,1,1,541,http://www.ufcstats.com/fight-details/823797bc6d532b52,http://www.ufcstats.com/event-details/caced97768818230
3989,4178,Alexander Volkanovski,Shane Young,Catch Weight Bout,0,0,114,68,81,18,128,79,83,20,14,5,1,1,0,0,0,0,502,16,78,36,67,11,13,11,10,5,23,21,4,2,71,40,75,15,25,14,6,3,18,14,0,0,3989,http://www.ufcstats.com/fight-details/097bc98e15722998,http://www.ufcstats.com/event-details/caced97768818230
1487,4076,Anthony Hamilton,Adam Wieczorek,Heavyweight,0,0,57,32,95,42,75,44,129,73,9,2,1,0,0,0,0,0,419,131,28,6,74,23,22,21,16,15,7,5,5,4,36,11,77,26,6,6,11,11,15,15,7,5,4076,http://www.ufcstats.com/fight-details/51ec53f442d2cc9b,http://www.ufcstats.com/event-details/caced97768818230
633,1876,Alex Chambers,Nadia Kassem,Strawweight,0,0,70,45,105,52,108,79,204,134,7,4,1,0,0,6,0,2,463,88,47,28,65,25,11,10,27,17,12,7,13,10,51,29,83,36,5,2,14,11,14,14,8,5,1876,http://www.ufcstats.com/fight-details/23b6ffc0223f8cce,http://www.ufcstats.com/event-details/caced97768818230
2110,457,Nik Lentz,Will Brooks,Lightweight,0,0,82,34,78,49,88,40,78,49,2,0,4,2,1,1,1,0,46,45,58,15,70,42,9,7,2,2,15,12,6,5,71,25,70,42,11,9,8,7,0,0,0,0,2110,http://www.ufcstats.com/fight-details/fd2c018aade60a14,http://www.ufcstats.com/event-details/caced97768818230
757,3870,Rashad Coulter,Tai Tuivasa,Heavyweight,0,1,19,10,36,22,28,19,36,22,2,0,2,0,0,0,0,0,38,74,11,2,29,16,7,7,4,3,1,1,3,3,10,3,25,14,7,7,9,6,2,0,2,2,3870,http://www.ufcstats.com/fight-details/6971094300073d47,http://www.ufcstats.com/event-details/caced97768818230
3091,681,Bec Rawlings,Jessica-Rose Clark,Flyweight,0,0,145,65,174,101,162,81,181,108,3,2,3,2,1,1,0,1,142,319,130,58,126,61,14,7,22,16,1,0,26,24,139,59,158,86,3,3,9,8,3,3,7,7,681,http://www.ufcstats.com/fight-details/2060e8172f820d80,http://www.ufcstats.com/event-details/caced97768818230
2058,3467,Jenel Lausa,Eric Shelton,Flyweight,0,0,30,5,116,86,46,20,225,184,2,1,7,5,2,0,0,0,71,535,28,4,100,71,0,0,11,11,2,1,5,4,23,2,32,16,1,0,0,0,6,3,84,70,3467,http://www.ufcstats.com/fight-details/c06eaf92bdfde8e6,http://www.ufcstats.com/event-details/caced97768818230
4058,3882,Fabricio Werdum,Marcin Tybura,Heavyweight,0,0,265,155,257,127,290,179,269,137,7,1,1,1,0,0,0,0,241,24,209,104,202,83,35,32,20,13,21,19,35,31,239,137,242,118,23,15,14,8,3,3,1,1,4058,http://www.ufcstats.com/fight-details/4b0aa5c67e69ce74,http://www.ufcstats.com/event-details/caced97768818230
321,2532,Ryan Benoit,Ashkan Mokhtarian,Flyweight,1,0,93,45,101,42,95,47,102,43,1,0,3,0,0,0,0,0,2,22,86,40,71,20,6,4,18,11,1,1,12,11,87,40,100,41,2,1,1,1,4,4,0,0,321,http://www.ufcstats.com/fight-details/b90a5b9061ec54a5,http://www.ufcstats.com/event-details/caced97768818230
3800,1900,Elias Theodorou,Daniel Kelly,Middleweight,0,0,250,118,120,42,261,128,133,54,0,0,7,2,0,1,1,0,54,58,144,49,112,37,54,33,7,4,52,36,1,1,235,105,89,25,15,13,31,17,0,0,0,0,3800,http://www.ufcstats.com/fight-details/569e2c02f7699c0d,http://www.ufcstats.com/event-details/caced97768818230
2420,2597,Tim Means,Belal Muhammad,Welterweight,0,0,234,91,221,88,236,93,224,90,1,0,5,1,0,0,0,0,0,21,178,49,199,72,42,29,16,10,14,13,6,6,232,90,221,88,2,1,0,0,0,0,0,0,2597,http://www.ufcstats.com/fight-details/5ebe8d3849273776,http://www.ufcstats.com/event-details/caced97768818230
200,2188,Raphael Assuncao,Matthew Lopez,Bantamweight,1,0,154,46,93,34,156,48,95,36,0,0,4,1,0,0,0,0,1,29,123,24,68,16,12,6,19,12,19,16,6,6,153,45,93,34,1,1,0,0,0,0,0,0,200,http://www.ufcstats.com/fight-details/151c597d2e609a4e,http://www.ufcstats.com/event-details/d856a0080ac09ed7
935,2553,John Dodson,Marlon Moraes,Bantamweight,1,0,105,43,131,45,109,47,131,45,4,2,2,1,0,1,0,0,27,65,83,24,92,21,18,15,23,15,4,4,16,9,101,40,131,45,3,2,0,0,1,1,0,0,2553,http://www.ufcstats.com/fight-details/5519d7fe2cee8353,http://www.ufcstats.com/event-details/d856a0080ac09ed7
461,3322,Matt Brown,Diego Sanchez,Welterweight,1,0,34,18,20,12,36,20,21,13,0,0,3,0,0,0,0,0,1,90,30,14,12,7,2,2,5,2,2,2,3,3,28,12,18,10,6,6,2,2,0,0,0,0,461,http://www.ufcstats.com/fight-details/b6b5ec324449befd,http://www.ufcstats.com/event-details/d856a0080ac09ed7
3703,2929,Tatiana Suarez,Viviane Pereira,Strawweight,0,0,106,71,23,13,197,144,104,69,5,4,0,0,0,1,0,0,749,6,77,45,18,10,15,14,4,2,14,12,1,1,30,11,14,7,4,3,3,2,72,57,6,4,3703,http://www.ufcstats.com/fight-details/5db3e2fdd18129a4,http://www.ufcstats.com/event-details/d856a0080ac09ed7
3671,3178,Darren Stewart,Karl Roberson,Middleweight,0,0,20,6,23,17,20,6,29,21,1,0,1,1,0,2,0,0,34,74,9,3,17,12,3,0,6,5,8,3,0,0,18,4,9,5,2,2,9,9,0,0,5,3,3178,http://www.ufcstats.com/fight-details/4b202bae6c87b98b,http://www.ufcstats.com/event-details/d856a0080ac09ed7
1595,2740,Angela Hill,Nina Nunes,Strawweight,0,0,230,107,309,143,233,108,312,146,0,0,1,0,0,0,0,0,8,2,173,68,230,81,31,18,35,23,26,21,44,39,222,99,293,135,8,8,14,7,0,0,2,1,2740,http://www.ufcstats.com/fight-details/7006a98fe9944571,http://www.ufcstats.com/event-details/d856a0080ac09ed7
2999,2962,Dustin Poirier,Anthony Pettis,Lightweight,0,0,100,53,54,34,119,71,66,46,6,5,1,1,0,4,0,2,411,96,92,47,45,29,6,5,7,3,2,1,2,2,62,25,43,23,10,8,1,1,28,20,10,10,2999,http://www.ufcstats.com/fight-details/b55605791a4d72b9,http://www.ufcstats.com/event-details/d856a0080ac09ed7
2398,3696,Court McGee,Sean Strickland,Welterweight,0,0,260,62,254,78,309,104,288,109,11,0,3,3,0,1,0,0,101,163,180,19,247,77,42,15,7,1,38,28,0,0,255,59,234,65,4,3,3,1,1,0,17,12,3696,http://www.ufcstats.com/fight-details/d3c78cc516417797,http://www.ufcstats.com/event-details/d856a0080ac09ed7
708,1188,Jake Collier,Marcel Fortuna,Heavyweight,0,0,247,94,140,59,279,124,146,65,2,0,9,1,0,1,2,0,71,67,199,55,122,49,26,19,15,9,22,20,3,1,235,88,132,54,7,2,7,5,5,4,1,0,708,http://www.ufcstats.com/fight-details/78e554aa129711ba,http://www.ufcstats.com/event-details/d856a0080ac09ed7
2308,1132,Nate Marquardt,Cezar Ferreira,Middleweight,1,0,65,36,81,47,82,51,135,96,2,0,4,2,0,0,0,0,41,284,49,22,41,14,9,8,21,15,7,6,19,18,51,23,68,35,8,7,2,1,6,6,11,11,1132,http://www.ufcstats.com/fight-details/7ad85c84025c0db0,http://www.ufcstats.com/event-details/d856a0080ac09ed7
2059,1441,Joe Lauzon,Clay Guida,Lightweight,0,1,7,1,40,24,7,1,48,31,0,0,0,0,0,0,0,0,0,33,7,1,36,20,0,0,1,1,0,0,3,3,7,1,10,6,0,0,0,0,0,0,30,18,1441,http://www.ufcstats.com/fight-details/935f559ab0521c27,http://www.ufcstats.com/event-details/d856a0080ac09ed7
48,172,Junior Albini,Andrei Arlovski,Heavyweight,0,0,106,48,203,92,133,74,217,106,1,0,1,0,0,0,0,0,217,2,88,35,157,52,10,6,33,27,8,7,13,13,92,37,190,81,14,11,13,11,0,0,0,0,172,http://www.ufcstats.com/fight-details/603354ffe9cc0755,http://www.ufcstats.com/event-details/d856a0080ac09ed7
2729,3057,Sage Northcutt,Michel Quinones,Lightweight,0,0,161,79,161,55,166,82,161,55,5,3,0,0,0,0,0,0,43,0,113,45,103,13,24,15,17,9,24,19,41,33,159,77,161,55,2,2,0,0,0,0,0,0,2729,http://www.ufcstats.com/fight-details/60de5efe5b439c8b,http://www.ufcstats.com/event-details/d856a0080ac09ed7
4188,3082,Aiemann Zahabi,Ricardo Ramos,Bantamweight,0,1,105,46,94,42,106,47,97,45,1,0,5,3,0,0,1,0,100,37,95,38,74,30,10,8,8,3,0,0,12,9,96,39,89,38,9,7,1,0,0,0,4,4,3082,http://www.ufcstats.com/fight-details/56d8cc470841f454,http://www.ufcstats.com/event-details/a25b71fe5e31fa97
468,1247,Randy Brown,Mickey Gall,Welterweight,0,0,70,41,16,7,99,60,74,57,1,1,2,0,0,2,0,1,528,265,64,35,16,7,3,3,0,0,3,3,0,0,22,7,11,3,5,4,0,0,43,30,5,4,468,http://www.ufcstats.com/fight-details/e686df21c24c6c03,http://www.ufcstats.com/event-details/a25b71fe5e31fa97
1556,749,Johny Hendricks,Paulo Costa,Middleweight,0,1,54,27,90,49,54,27,90,49,4,0,0,0,0,0,0,0,0,1,32,10,62,25,2,2,26,23,20,15,2,1,52,27,84,45,2,0,4,3,0,0,2,1,749,http://www.ufcstats.com/fight-details/0a46cb2887890502,http://www.ufcstats.com/event-details/a25b71fe5e31fa97
1264,920,Cody Garbrandt,TJ Dillashaw,Bantamweight,1,2,53,18,81,20,54,19,85,23,0,0,1,0,0,0,0,0,4,7,47,16,49,12,5,2,12,1,1,0,20,7,50,17,74,14,0,0,0,0,3,1,7,6,920,http://www.ufcstats.com/fight-details/b3a304eadb9f7fb4,http://www.ufcstats.com/event-details/a25b71fe5e31fa97
1756,2655,Joanna Jedrzejczyk,Rose Namajunas,Strawweight,0,1,42,5,34,15,42,5,37,18,0,0,0,0,0,0,0,0,0,26,37,2,32,14,2,1,0,0,3,2,2,1,42,5,23,8,0,0,1,0,0,0,10,7,2655,http://www.ufcstats.com/fight-details/fc29884851f9cebb,http://www.ufcstats.com/event-details/a25b71fe5e31fa97
2777,367,Aleksei Oleinik,Curtis Blaydes,Heavyweight,0,1,68,34,101,39,75,41,112,50,0,0,4,4,0,0,0,0,15,113,53,22,95,33,7,5,2,2,8,7,4,4,57,27,85,24,11,7,11,11,0,0,5,4,367,http://www.ufcstats.com/fight-details/8c2fb17981464d8c,http://www.ufcstats.com/event-details/a25b71fe5e31fa97
3811,2350,Stephen Thompson,Jorge Masvidal,Welterweight,1,0,156,70,142,42,156,70,142,42,0,0,2,0,0,0,0,0,4,3,117,49,79,9,34,17,13,5,5,4,50,28,155,70,137,39,1,0,5,3,0,0,0,0,3811,http://www.ufcstats.com/fight-details/80572cac6ab57866,http://www.ufcstats.com/event-details/a25b71fe5e31fa97
3294,131,Ovince Saint Preux,Corey Anderson,Heavyweight,1,0,49,23,45,30,56,30,87,60,0,0,10,4,0,0,0,0,2,428,41,17,31,19,5,3,8,6,3,3,6,5,42,17,25,14,7,6,14,10,0,0,6,6,3294,http://www.ufcstats.com/fight-details/5cab50839f4a0d94,http://www.ufcstats.com/event-details/a25b71fe5e31fa97
1510,1326,Walt Harris,Mark Godbeer,Heavyweight,0,0,38,21,15,3,53,34,22,9,1,1,0,0,0,0,0,0,191,0,31,17,13,2,7,4,1,1,0,0,1,0,19,5,14,2,1,1,1,1,18,15,0,0,1326,http://www.ufcstats.com/fight-details/8375f311e8c6c079,http://www.ufcstats.com/event-details/a25b71fe5e31fa97
352,3643,Michael Bisping,Georges St-Pierre,Middleweight,0,1,106,27,119,59,128,49,131,68,0,0,4,3,0,1,0,0,0,196,92,20,92,41,6,1,12,5,8,6,15,13,104,25,92,39,0,0,1,1,2,2,26,19,3643,http://www.ufcstats.com/fight-details/d361b51952944a26,http://www.ufcstats.com/event-details/a25b71fe5e31fa97
3965,982,James Vick,Joe Duffy,Lightweight,1,0,137,42,66,25,138,43,67,26,0,0,2,2,0,0,0,0,4,30,107,27,42,9,21,10,14,7,9,5,10,9,126,34,64,24,4,4,2,1,7,4,0,0,3965,http://www.ufcstats.com/fight-details/13635ba71963ad0c,http://www.ufcstats.com/event-details/a25b71fe5e31fa97
1335,709,Marcelo Golm,Christian Colombo,Heavyweight,0,0,54,35,8,2,70,47,10,4,1,1,0,0,1,0,0,0,82,0,51,32,7,1,1,1,1,1,2,2,0,0,14,7,7,1,17,8,1,1,23,20,0,0,1335,http://www.ufcstats.com/fight-details/4ffd88b2f00f4250,http://www.ufcstats.com/event-details/a7724f51e32e763e
2156,3951,John Lineker,Marlon Vera,Bantamweight,0,0,171,77,117,49,188,93,118,50,0,0,0,0,0,0,0,0,95,0,96,33,68,21,58,33,24,10,17,11,25,18,144,58,108,43,12,7,9,6,15,12,0,0,2156,http://www.ufcstats.com/fight-details/d4eb3614c7734781,http://www.ufcstats.com/event-details/a7724f51e32e763e
4191,1422,Elizeu Zaleski dos Santos,Max Griffin,Welterweight,0,2,176,84,133,51,186,94,144,61,5,0,1,0,0,0,0,0,152,68,137,56,110,41,28,19,20,8,11,9,3,2,112,42,100,32,47,33,25,13,17,9,8,6,4191,http://www.ufcstats.com/fight-details/9dd9affa41eead4c,http://www.ufcstats.com/event-details/a7724f51e32e763e
